PropellantDoesNotIgnite PropellantSnuffsOut Blowby_projectile Blowby_breech NotEnoughPressure TooMuchPressure FailToInitiatePower InsufficientBatterySupply MotorDamage InadequateTorque GEUCommandNotRecieved CapacitorNotCharged CommandSentEarly CommandSentLate IgnitePropellant SealGas GeneratePressure InitiateInflightPower ModifyAttitude ArmWarheadFuze SendFireCommand Launch BallisticFlight TerminalEffects System red_system System red_system
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 1 2 1 1 1 0 0.309452 0.558278
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 3 1 0 0 0 1 0 0 0.306341 0.563738
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 0 1 2 1 1 1 0 0.313346 0.58908
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 0 3 2 0 0 1 0 0.316223 0.560724
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 1 2 2 1 0 0.313894 0.591468
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 0 2 2 0 0 1 0 0.328356 0.585714
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 1 1 1 2 2 0 0 0.312818 0.596321
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 1 1 2 1 0 1 0 0 0.337632 0.63045
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 2 0 0 3 1 0 0.31319 0.623307
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 0 1 2 0 0 0.312818 0.561252
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 0 1 0 1 1 1 1 0 0 0.325303 0.594168
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 3 0 1 0 2 1 0 0 0.317769 0.51456
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 2 0 2 1 2 0 0 0.297476 0.594227
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 2 2 0 0 0 0.323836 0.564266
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 1 0 1 1 2 0 0 0.31638 0.593444
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 1 1 1 2 1 1 0 0.303894 0.508787
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 2 1 1 2 1 0 0 0.312172 0.568532
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 0 1 1 1 0 1 0 0.328552 0.587906
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 1 1 1 0 1 0 0 0.332935 0.628806
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 2 3 0 1 1 0 0 0.310215 0.563796
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 3 1 0 0 0.305988 0.53863
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 2 2 0 1 1 0 0 0.32184 0.594521
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 0 2 1 0 0 0 0.312681 0.564892
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 2 2 1 0 0.309354 0.589765
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 3 1 1 0 2 1 0 0 0.298102 0.515264
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 0 2 1 3 0 0 0 0.329002 0.515303
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 3 1 2 0 1 1 0 0 0.30501 0.535127
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 3 0 3 0 0 1 0 0 0.332192 0.560626
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 2 0 2 0 1 0 0 0.323503 0.672681
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 1 3 1 0 0 0.31775 0.52002
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 3 1 1 0 3 0 0 0 0.313953 0.491487
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 1 2 1 1 1 0 0 0.306125 0.564207
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 2 0 0 2 0 3 0 0 0.310372 0.591135
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 2 2 3 0 1 0 0 0 0.330294 0.562466
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 3 1 0 0 0.325519 0.542192
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 2 0 2 1 2 0 0 0.305362 0.595166
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 2 0 0 3 1 0 0 0.31317 0.542133
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 3 1 2 2 0 0 1 0 0.302387 0.554775
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 3 2 1 2 0 0 0.318023 0.592916
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 1 1 2 2 0 0 0.318415 0.540176
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 3 0 1 1 2 0 0 0 0.325127 0.515342
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 2 2 1 0 2 0 0 0 0.306849 0.539002
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 1 1 0 1 1 1 0 0.311605 0.58726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 0 1 0 1 0 1 0 0.327456 0.588258
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 2 3 1 1 1 0 0 0 0.313151 0.562564
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 3 3 0 2 2 0 0 0.303444 0.566595
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 2 2 0 1 2 1 1 0 0 0.314227 0.564247
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 0 1 2 0 3 0 1 0 0.321389 0.559354
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 1 1 1 1 2 1 0 0 0.318395 0.565342
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 2 0 2 1 1 1 0 0 0.320254 0.558885
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 3 1 2 0 1 0 0.334364 0.587534
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 2 2 2 0 1 0 0.324775 0.557241
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 2 1 1 0 0 0.306595 0.592955
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 3 0 0 0.318924 0.594716
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 1 2 2 1 0 0 0.310215 0.53589
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 3 1 2 1 0 0 0.329706 0.566595
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 1 1 2 2 0 0 0.303483 0.513464
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 3 1 0 1 0 0 1 0 0.31364 0.552583
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 3 1 0 1 2 0 0 1 0 0.331409 0.618434
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 3 2 1 1 1 0 0 0.301252 0.562759
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 3 0 0 1 0 1 1 0 0.310724 0.558474
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 1 2 0 1 2 1 0 0.298767 0.5591
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 3 0 1 1 2 1 0 0 0.310411 0.517789
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 0 2 0 2 1 1 0 0.313483 0.560763
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 1 0 0 1 3 0 0 0.314442 0.593914
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 1 1 1 1 1 1 0 0.308337 0.559804
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 1 1 1 2 0 0 0.309041 0.563777
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 1 3 2 0 2 0 0 0 0.305695 0.56589
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 1 0 2 1 2 0 0 0.320313 0.63045
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 3 1 2 1 1 1 0 0 0.299237 0.539589
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 2 2 2 0 0 1 1 0 0 0.308356 0.564325
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 2 0 1 2 0 0 0.307025 0.593542
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 1 1 2 1 0 2 0 0 0 0.31407 0.564834
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 2 1 1 2 1 0 0 0.30411 0.567182
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 1 0 0 2 0 0 0 0.324031 0.562505
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 2 2 0 1 0 0 0.313757 0.628611
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 2 0 0 1 1 0 0 0.313679 0.593816
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 3 0 0 1 0 0 1 0 0.322642 0.557378
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 2 0 1 0 2 1 0 0.299354 0.554266
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 1 1 1 1 1 1 0 0.319237 0.560959
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 2 2 1 2 0 0 0.308552 0.593659
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 1 2 0 0 2 1 1 0 0.307162 0.558963
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 2 1 0 0 1 1 1 0 0.313014 0.559178
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 1 2 1 0 0.310998 0.589413
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 2 2 1 1 0 1 0 0.302446 0.533092
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 1 0 2 2 1 0 0 0.305851 0.567025
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 1 2 1 0 1 0 0.32092 0.588689
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 1 1 1 2 2 0 0 0 0.313953 0.566027
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 3 0 1 2 0 0 1 0 0.323523 0.556536
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3 2 1 1 1 1 0 0 0 0.316732 0.562701
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 0 1 1 1 1 1 0 0.317006 0.561076
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 3 0 0 2 1 0 0.314403 0.586106
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 1 0 0 2 0 0 0 0.321233 0.516008
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 3 0 0 0 0.329374 0.541663
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 2 0 0 0.316771 0.56409
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 1 1 1 1 0 0 0.331389 0.536164
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 3 0 1 0 1 1 0 0 0.32591 0.536477
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 1 1 1 2 0 0 0 0.314442 0.53771
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 0 0 0 0 0 1 0 0.332544 0.586145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 1 1 0 1 0 1 0 0.322603 0.534168
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1 0 2 0 0 0 0.320841 0.541272
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 3 2 0 0 0 2 0 0 0.310763 0.559804
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 1 0 0 0 0.33683 0.562798
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 2 1 0 0 0.328102 0.564814
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 3 0 1 1 0 0 1 0 0.331448 0.558552
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 1 1 1 1 1 0 0.311663 0.555068
