"Gen" "PropellantDoesNotIgnite" "PropellantSnuffsOut" "Blowby_projectile" "Blowby_breech" "NotEnoughPressure" "TooMuchPressure" "FailToInitiatePower" "InsufficientBatterySupply" "MotorDamage" "InadequateTorque" "GEUCommandNotRecieved" "CapacitorNotCharged" "CommandSentEarly" "CommandSentLate" "IgnitePropellant" "SealGas" "GeneratePressure" "InitiateInflightPower" "ModifyAttitude" "ArmWarheadFuze" "SendFireCommand" "Launch" "BallisticFlight" "TerminalEffects" "System" "red_system" "System" "red_system" "des"
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 6 0 0 0 0 0 0 0.125421 0.478963 0.125421
6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 5 4 0 0 0 0 0 0 0.12544 0.44593 0.12544
7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 5 4 0 0 0 0 0 0 0.12544 0.44593 0.12544
8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 5 4 0 0 0 0 0 0 0.12544 0.44593 0.12544
8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 5 4 0 0 0 0 0 0 0.12544 0.44593 0.12544
