PropellantDoesNotIgnite PropellantSnuffsOut Blowby_projectile Blowby_breech NotEnoughPressure TooMuchPressure FailToInitiatePower InsufficientBatterySupply MotorDamage InadequateTorque GEUCommandNotRecieved CapacitorNotCharged CommandSentEarly CommandSentLate IgnitePropellant SealGas GeneratePressure InitiateInflightPower ModifyAttitude ArmWarheadFuze SendFireCommand Launch BallisticFlight TerminalEffects System red_system System red_system
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 2 5 0 4 0 0 0 0 0 0.153052837573386 0.447162426614481
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0 2 4 1 2 0 0 0 0 0 0.145088062622309 0.463013698630137
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 1 0 5 3 0 0 0 0 0 0 0.147416829745597 0.451819960861056
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 2 3 2 0 0 0 0 0 0.148747553816047 0.497671232876712
0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 2 1 0 1 0 0 0 0 0 0 0.144696673189824 0.539060665362035
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 7 1 2 3 0 0 0 0 0 0.150528375733855 0.517142857142857
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 3 1 1 3 2 0 0 0 0 0 0.153679060665362 0.517005870841487
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 0 5 1 1 2 0 0 0 0 0 0.156555772994129 0.516692759295499
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 0 3 3 1 0 0 0 0 0 0.140097847358121 0.476614481409002
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 4 3 0 1 1 2 0 0 0 0 0 0.152896281800391 0.51706457925636
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 0 1 2 1 0 0 0 0 0 0.1446771037182 0.518160469667319
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 5 1 0 3 0 0 0 0 0 0.154285714285714 0.517886497064579
0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 2 3 0 2 0 0 0 0 0 0 0 0.154011741682974 0.493170254403131
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 5 2 4 2 0 0 0 0 0 0 0.145048923679061 0.457514677103718
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 5 1 3 2 0 0 0 0 0 0.144892367906067 0.516868884540117
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 0 0 4 3 1 0 0 0 0 0 0.13812133072407 0.464442270058708
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 1 1 5 3 0 0 0 0 0 0.14986301369863 0.517240704500978
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 3 1 4 0 1 0 0 0 0 0 0.149138943248532 0.464970645792563
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 3 0 4 3 0 0 0 0 0 0.141487279843444 0.540019569471624
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 4 1 3 2 1 0 0 0 0 0 0.147279843444227 0.477221135029354
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 5 2 0 1 1 0 0 0 0 0 0.14320939334638 0.538473581213307
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 3 3 2 2 0 0 0 0 0 0.142544031311155 0.478962818003914
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 4 1 1 2 0 0 0 0 0 0.156281800391389 0.5173385518591
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 5 4 3 0 0 0 0 0 0.138356164383562 0.445792563600783
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 1 2 3 3 0 0 0 0 0 0.130900195694716 0.495029354207437
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 3 1 4 4 0 0 0 0 0 0.14027397260274 0.516477495107632
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 4 2 0 4 0 0 0 0 0 0.155283757338552 0.495675146771037
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 4 4 1 2 0 0 0 0 0 0.15628180039139 0.462133072407045
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 5 2 2 0 0 0 0 0 0 0.148845401174168 0.491819960861057
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 2 1 3 2 0 0 0 0 0 0.143600782778865 0.516555772994129
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 3 1 1 4 0 0 0 0 0 0.154031311154599 0.515029354207436
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 2 3 2 3 0 0 0 0 0 0.154461839530333 0.477925636007828
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 1 1 3 4 0 0 0 0 0 0.149882583170254 0.516203522504892
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 3 4 2 1 0 0 0 0 0 0.144148727984344 0.463679060665362
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 2 0 1 0 4 0 0 0 0 0 0.153894324853229 0.516908023483366
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 3 0 4 4 0 0 0 0 0 0.153346379647749 0.538747553816047
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 2 5 2 0 0 0 0 0 0.144050880626223 0.49587084148728
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 3 4 3 2 0 0 0 0 0 0 0.152250489236791 0.47853228962818
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 2 2 4 0 1 0 0 0 0 0 0.154442270058708 0.463659491193738
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 3 5 2 0 0 0 0 0 0 0.14307240704501 0.450645792563601
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 5 0 0 2 3 0 0 0 0 0 0.141761252446184 0.538767123287671
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 4 2 1 3 3 0 0 0 0 0 0.153737769080235 0.518414872798434
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 1 2 2 1 1 0 0 0 0 0 0.140254403131115 0.495009784735812
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 3 4 2 3 0 0 0 0 0 0.143953033268102 0.459060665362035
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 5 2 3 1 2 0 0 0 0 0 0.146418786692759 0.476673189823874
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 3 1 5 0 0 0 0 0 0.143463796477495 0.477377690802348
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 2 2 2 2 1 0 0 0 0 0 0.146829745596869 0.49559686888454
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 4 2 2 2 1 0 0 0 0 0 0.146262230919765 0.493659491193738
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 3 2 1 2 1 0 0 0 0 0 0.145499021526419 0.516908023483366
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 2 5 0 4 0 0 0 0 0 0.164011741682974 0.449882583170255
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 6 2 0 0 0 0 0 0.135127201565558 0.429412915851272
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 1 2 3 3 0 0 0 0 0 0.148062622309198 0.496320939334638
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 2 2 1 3 0 0 0 0 0 0.151878669275929 0.495088062622309
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 2 2 3 0 2 0 0 0 0 0 0.155577299412916 0.479921722113503
0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1 1 4 1 1 2 0 0 0 0 0 0.160039138943249 0.516340508806262
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 5 6 0 0 0 0 0 0.145381604696673 0.517514677103718
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 2 2 1 3 1 0 0 0 0 0 0.140058708414873 0.517710371819961
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 4 1 3 0 0 0 0 0 0.150567514677104 0.46174168297456
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 3 4 2 2 0 0 0 0 0 0.145969 0.464462
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2 2 0 0 0 0 0 0.155851 0.463836
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 3 3 2 0 0 0 0 0 0 0.142055 0.475695
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 2 1 3 0 0 0 0 0 0.151174 0.496008
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 1 3 4 2 0 0 0 0 0 0.142427 0.481898
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 4 1 2 3 2 0 0 0 0 0 0.155068 0.496673
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 4 3 0 0 0 0 0 0.147965 0.494423
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 5 4 1 0 0 0 0 0 0.150626 0.450039
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 4 3 3 0 0 0 0 0 0.149217 0.460998
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 4 1 1 2 0 0 0 0 0 0.155147 0.51683
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 5 4 3 0 0 0 0 0 0.14409 0.445734
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 4 1 3 3 0 0 0 0 0 0.144971 0.519628
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 1 4 2 2 0 0 0 0 0 0.143601 0.459237
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 3 1 3 0 1 0 0 0 0 0 0.150724 0.480137
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 2 2 3 0 0 0 0 0 0 0.139902 0.495205
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 2 2 1 5 0 0 0 0 0 0.153523 0.495949
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 2 1 1 5 0 0 0 0 0 0 0.130959 0.517926
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 1 2 3 3 0 0 0 0 0 0.147104 0.496986
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 5 4 4 0 0 0 0 0 0.149961 0.44775
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 0 3 2 3 0 0 0 0 0 0 0.137906 0.497515
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 2 1 3 0 0 0 0 0 0.15501 0.497671
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 4 2 0 4 0 0 0 0 0 0.158337 0.495108
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2 1 2 1 0 0 0 0 0 0.153914 0.516438
0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 1 1 0 1 1 0 0 0 0 0 0.1509 0.540078
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 3 3 3 0 0 0 0 0 0.160724 0.481429
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 1 2 3 2 2 0 0 0 0 0 0.14225 0.477123
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 3 2 2 3 0 0 0 0 0 0.154384 0.494716
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3 2 6 1 0 0 0 0 0 0.134951 0.492877
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 4 1 2 0 0 0 0 0 0.149335 0.460978
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 4 1 0 4 0 0 0 0 0 0.154697 0.515793
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 4 0 2 2 1 0 0 0 0 0 0.144892 0.496125
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0 1 5 0 2 0 0 0 0 0 0.148689 0.447965
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 3 4 0 1 0 0 0 0 0 0.15364 0.462544
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 1 4 2 0 0 0 0 0 0 0.144403 0.462231
0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 2 1 1 5 0 0 0 0 0 0 0 0.153268 0.445186
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 1 2 4 2 0 0 0 0 0 0.143875 0.494286
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 0 0 4 2 3 0 0 0 0 0 0.143033 0.460744
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 3 1 2 1 2 0 0 0 0 0 0.142368 0.493131
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 3 4 3 0 0 0 0 0 0.153542 0.481703
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 5 4 0 0 0 0 0 0 0.146556 0.448787
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 3 2 1 0 0 0 0 0 0.153816 0.480176
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 6 5 1 0 0 0 0 0 0.142309 0.434364
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 4 2 4 0 0 0 0 0 0.144149 0.462935
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 2 2 5 1 0 0 0 0 0 0.138865 0.494481
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 4 1 3 1 2 0 0 0 0 0 0.150587 0.478141
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 1 4 3 0 1 0 0 0 0 0 0.154305 0.47775
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 0 4 3 1 0 0 0 0 0 0.142838 0.461898
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 1 3 2 3 0 0 0 0 0 0.147241 0.479569
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 4 5 0 2 0 0 0 0 0 0.150587 0.447006
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 2 3 0 3 0 0 0 0 0 0.160939 0.478023
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 5 3 0 1 1 0 0 0 0 0 0.153327 0.540176
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 1 3 1 0 0 0 0 0 0.149432 0.515812
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 7 1 0 3 0 0 0 0 0 0.151937 0.515988
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 3 3 2 0 0 0 0 0 0 0.141957 0.477378
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 5 0 4 0 0 0 0 0 0.151644 0.4482
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 2 3 2 1 0 0 0 0 0 0.151566 0.479178
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 2 2 0 0 0 0 0 0 0.153542 0.497573
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 1 1 3 3 0 0 0 0 0 0.141194 0.518415
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 2 2 4 0 1 0 0 0 0 0 0.151937 0.45908
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 1 2 4 2 0 0 0 0 0 0.137456 0.494755
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 2 0 4 0 2 0 0 0 0 0 0.149354 0.460254
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 1 0 2 3 0 0 0 0 0 0.157319 0.540626
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 3 3 2 2 0 0 0 0 0 0.148239 0.47726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 3 2 0 3 0 0 0 0 0 0.156419 0.493933
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 0 4 0 2 0 0 0 0 0 0.144051 0.458826
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 3 5 1 2 0 0 0 0 0 0.144736 0.445675
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 5 0 1 0 0 0 0 0 0.15726 0.449413
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 5 3 2 0 0 0 0 0 0 0.146693 0.473307
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 5 4 0 1 1 0 0 0 0 0 0.151429 0.538611
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 3 3 2 1 0 0 0 0 0 0.145147 0.479041
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 1 2 3 0 0 0 0 0 0.150489 0.51636
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 2 5 1 3 0 0 0 0 0 0.14773 0.448611
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 1 3 1 0 0 0 0 0 0.157554 0.516967
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 5 1 1 2 0 0 0 0 0 0.157613 0.516536
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 1 1 3 0 0 0 0 0 0.152368 0.512798
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 2 5 0 2 0 0 0 0 0 0.153777 0.445108
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 3 4 2 0 0 0 0 0 0 0.141115 0.462035
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 3 2 0 0 0 0 0 0.149765 0.495264
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 4 3 3 0 0 0 0 0 0 0.147358 0.4809
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 2 2 1 3 0 0 0 0 0 0.147886 0.495871
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 2 6 1 0 0 0 0 0 0.141409 0.492387
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 2 5 0 1 0 0 0 0 0 0.155773 0.448454
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 1 2 1 0 0 0 0 0 0.154266 0.516849
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 2 2 0 4 0 0 0 0 0 0.157613 0.494012
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 2 4 2 2 0 0 0 0 0 0.140646 0.45955
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 5 2 4 1 2 0 0 0 0 0 0.155362 0.462661
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 4 1 0 0 0 0 0 0 0.147202 0.460548
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 0 3 5 3 0 0 0 0 0 0.144403 0.479746
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 2 0 4 0 4 0 0 0 0 0 0.151409 0.462524
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 1 4 1 0 0 0 0 0 0.152035 0.515597
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 1 0 2 3 0 0 0 0 0 0.152857 0.537906
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 5 5 0 0 0 0 0 0 0.14362 0.446967
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 7 1 0 0 0 0 0 0.140235 0.444736
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 4 1 2 0 0 0 0 0 0.145088 0.461096
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 5 0 2 0 0 0 0 0 0.15501 0.44816
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 5 2 3 0 0 0 0 0 0.149295 0.446262
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 4 3 0 0 0 0 0 0.145323 0.476106
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 4 0 3 0 0 0 0 0 0.155538 0.460939
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 5 3 0 0 0 0 0 0 0.134677 0.445558
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 3 2 1 0 0 0 0 0 0.155832 0.478239
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 4 1 0 0 0 0 0 0 0.15955 0.464384
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 2 4 0 3 0 0 0 0 0 0.155362 0.460724
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 1 1 5 0 0 0 0 0 0 0 0.144873 0.445479
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 5 3 1 0 0 0 0 0 0.14593 0.445068
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 1 5 0 4 0 0 0 0 0 0.158611 0.446321
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 3 5 2 0 0 0 0 0 0 0.137202 0.442622
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 1 0 3 2 0 0 0 0 0 0 0.148493 0.478239
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 1 3 1 0 0 0 0 0 0 0.145479 0.475988
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 3 1 3 0 0 0 0 0 0.153601 0.477886
