Gen PropellantDoesNotIgnite PropellantSnuffsOut Blowby_projectile Blowby_breech NotEnoughPressure TooMuchPressure FailToInitiatePower InsufficientBatterySupply MotorDamage InadequateTorque GEUCommandNotRecieved CapacitorNotCharged CommandSentEarly CommandSentLate IgnitePropellant SealGas GeneratePressure InitiateInflightPower ModifyAttitude ArmWarheadFuze SendFireCommand Launch BallisticFlight TerminalEffects System red_system System red_system
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 3 1 3 1 0 0 0 0 0 0.314892367906067 0.629393346379648
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 0 1 5 3 0 0 0 0 0 0.314951076320939 0.628649706457926
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 1 2 1 6 0 0 0 0 0 0 0.315029354207437 0.629941291585127
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 4 3 1 3 0 0 0 0 0 0 0.315146771037182 0.628375733855186
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 3 3 0 0 0 0 0 0.315244618395303 0.594911937377691
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 1 1 2 2 3 0 0 0 0 0 0.315244618395303 0.592230919765167
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 5 3 3 0 0 0 0 0 0 0.315968688845401 0.561037181996086
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 6 4 1 0 0 0 0 0 0 0.316086105675147 0.537827788649706
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 4 1 2 2 2 0 0 0 0 0 0.316203522504892 0.592602739726027
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 1 3 6 0 0 0 0 0 0.31679060665362 0.629745596868885
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 4 6 1 0 0 0 0 0 0 0.316810176125244 0.49545988258317
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 2 0 5 2 0 0 0 0 0 0.31720156555773 0.670900195694716
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 3 2 4 2 0 0 0 0 0 0.317495107632094 0.593248532289628
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 4 1 6 0 0 0 0 0 0.317964774951076 0.534285714285714
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 2 0 1 3 2 0 0 0 0 0 0.318160469667319 0.62880626223092
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 6 3 3 0 0 0 0 0 0 0.318356164383562 0.563816046966732
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 3 4 1 4 0 0 0 0 0 0.318590998043053 0.529608610567515
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 3 2 4 1 1 0 0 0 0 0 0.319549902152642 0.535303326810176
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 2 1 4 5 0 0 0 0 0 0.319569471624266 0.629178082191782
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 0 3 1 3 2 0 0 0 0 0 0.320567514677104 0.629432485322896
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 4 1 2 1 3 0 0 0 0 0 0.320724070450098 0.59518590998043
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 2 2 1 5 0 0 0 0 0 0.321585127201566 0.593757338551859
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 4 0 4 1 0 0 0 0 0 0.321663405088062 0.672172211350294
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 5 1 2 2 1 0 0 0 0 0 0.321898238747554 0.592544031311155
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3 0 6 3 0 0 0 0 0 0.322289628180039 0.672915851272016
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 3 2 1 2 0 0 0 0 0 0 0.322328767123288 0.629608610567515
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 4 2 2 2 0 0 0 0 0 0.322426614481409 0.592035225048923
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 6 2 1 3 1 0 0 0 0 0 0.322465753424657 0.628786692759295
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 5 1 5 3 0 0 0 0 0 0.322681017612525 0.630117416829746
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 3 1 3 0 4 0 0 0 0 0 0.322759295499022 0.56146771037182
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 4 3 2 2 0 0 0 0 0 0.32293542074364 0.56174168297456
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 4 0 4 1 0 0 0 0 0 0.323444227005871 0.672446183953033
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 4 5 0 0 0 0 0 0 0 0.323502935420744 0.510371819960861
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 3 0 4 2 0 0 0 0 0 0.323757338551859 0.671917808219178
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 3 1 1 2 2 2 0 0 0 0 0 0.323913894324853 0.593483365949119
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1 1 4 1 3 0 0 0 0 0 0 0.324109589041096 0.629119373776908
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 1 1 2 5 0 0 0 0 0 0.324168297455969 0.626868884540117
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 4 0 3 1 2 0 0 0 0 0 0 0.324187866927593 0.629041095890411
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 2 1 2 3 0 0 0 0 0 0.324520547945205 0.631291585127202
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 4 0 6 0 0 0 0 0 0.32559686888454 0.533483365949119
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 4 1 4 1 0 0 0 0 0 0.325675146771037 0.629001956947163
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 1 3 0 0 0 0 0 0.326066536203522 0.558806262230919
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 3 1 3 0 0 0 0 0 0 0 0.326771037181996 0.561859099804305
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 6 2 1 1 0 0 0 0 0 0.327162426614481 0.59279843444227
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 4 7 0 3 0 0 0 0 0 0.327534246575342 0.47334637964775
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 4 1 2 6 0 0 0 0 0 0.327827788649707 0.628767123287672
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 1 1 2 6 0 0 0 0 0 0.328747553816047 0.629921722113503
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 5 2 3 1 2 0 0 0 0 0 0.329041095890411 0.562700587084149
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 3 2 0 4 3 0 0 0 0 0 0.329080234833659 0.669647749510763
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 5 3 0 4 0 0 0 0 0 0 0.32986301369863 0.672446183953033
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 2 1 0 3 4 0 0 0 0 0 0.330332681017613 0.67146771037182
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 5 1 2 2 3 0 0 0 0 0 0.330606653620352 0.59279843444227
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 3 1 3 4 0 0 0 0 0 0.330880626223092 0.630254403131116
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 3 4 5 0 0 0 0 0 0 0 0.330978473581213 0.516066536203522
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 2 2 1 5 0 0 0 0 0 0.331565557729941 0.591428571428572
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 8 1 2 2 2 0 0 0 0 0 0.331976516634051 0.595264187866928
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 2 0 0 3 3 0 0 0 0 0 0.332113502935421 0.670802348336595
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 6 2 1 2 1 0 0 0 0 0 0.336027397260274 0.629647749510763
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 4 1 1 2 2 0 0 0 0 0 0.336066536203522 0.628336594911937
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 1 3 0 4 0 0 0 0 0 0.337045009784736 0.561115459882583
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 8 0 2 0 0 0 0 0 0.33825831702544 0.46293542074364
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 4 0 4 2 0 0 0 0 0 0.338356164383562 0.671272015655577
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 2 2 0 4 0 0 0 0 0 0.338982387475538 0.592172211350294
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 6 3 0 1 0 2 0 0 0 0 0 0.339569471624266 0.628238747553816
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 1 5 0 2 2 0 0 0 0 0 0.341428571428572 0.671839530332681
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 5 5 1 1 1 0 0 0 0 0 0.343502935420743 0.628317025440313
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 3 2 0 1 0 3 0 0 0 0 0 0.343894324853229 0.629882583170255
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 6 1 1 0 2 0 0 0 0 0 0.345616438356164 0.629001956947162
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 6 2 0 3 0 0 0 0 0 0.351702544031311 0.592172211350293
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 4 0 1 4 0 0 0 0 0 0.353502935420743 0.670606653620352
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 5 2 0 5 0 0 0 0 0 0.354911937377691 0.594520547945205
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 5 2 0 0 2 0 0 0 0 0 0.355753424657534 0.671878669275929
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 6 0 0 4 0 0 0 0 0 0.356183953033268 0.672896281800392
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 6 3 1 0 0 0 0 0 0 0.323894 0.560059
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 3 0 5 2 1 0 0 0 0 0 0.301585 0.511194
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 5 3 0 0 0 0 0 0 0.286791 0.518689
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 2 1 2 5 0 0 0 0 0 0.314286 0.630039
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 3 4 2 1 0 0 0 0 0 0.310215 0.536106
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 4 2 4 0 0 0 0 0 0 0.311937377690802 0.593189823874755
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 4 1 0 0 0 0 0 0 0.323933 0.537456
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 4 0 1 1 0 0 0 0 0 0.349374 0.672192
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 4 0 1 5 0 0 0 0 0 0 0.317436 0.629139
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 3 2 1 3 0 0 0 0 0 0.329648 0.593816
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 0 2 2 3 0 0 0 0 0 0.313992 0.592994
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 3 5 1 0 0 0 0 0 0 0.313855 0.51362
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 3 0 6 1 0 0 0 0 0 0.317476 0.672681
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 3 4 1 3 0 0 0 0 0 0.305832 0.534423
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 1 1 1 0 0 0 0 0 0.336751 0.629511
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 2 5 0 0 0 0 0 0.31775 0.56229
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 1 5 2 1 0 0 0 0 0 0.308689 0.516654
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 2 4 2 0 0 0 0 0 0 0.306458 0.538611
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 2 0 4 4 0 0 0 0 0 0.332055 0.672798
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 4 0 3 2 2 0 0 0 0 0 0.323151 0.561644
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 1 1 1 1 5 0 0 0 0 0 0.326771 0.628082
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 1 3 0 5 0 0 0 0 0 0.325303 0.562975
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 1 4 1 0 0 0 0 0 0 0.326419 0.535186
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 3 1 4 2 1 0 0 0 0 0 0.313777 0.535382
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 3 1 3 2 0 0 0 0 0 0.323014 0.630176
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 4 0 1 3 1 0 0 0 0 0 0.313483 0.628689
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 1 3 2 0 0 0 0 0 0 0.300431 0.562798
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 4 1 2 2 1 0 0 0 0 0 0.313249 0.592074
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3 0 0 6 0 0 0 0 0 0.359022 0.672407
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 4 7 0 0 0 0 0 0 0 0.317065 0.475479
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 3 5 1 4 0 0 0 0 0 0.326693 0.513973
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 3 0 3 1 0 0 0 0 0 0.333405 0.671018
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 2 6 2 0 0 0 0 0 0.286301 0.592544
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 3 0 4 5 0 0 0 0 0 0.317378 0.671546
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 1 3 5 0 0 0 0 0 0.324755 0.629002
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 3 1 4 2 0 0 0 0 0 0.318806 0.629941
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 6 3 3 0 0 0 0 0 0 0.308004 0.564736
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 4 3 3 0 0 0 0 0 0.297221 0.532407
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 1 1 3 3 2 0 0 0 0 0 0.297006 0.565127
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 1 2 3 2 0 0 0 0 0 0.309804 0.592544
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 3 0 6 0 0 0 0 0 0.33865 0.560313
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 3 4 2 2 0 0 0 0 0 0 0.319843 0.59364
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 4 3 2 3 0 0 0 0 0 0.308845 0.560607
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 1 5 1 3 0 0 0 0 0 0.310705 0.512094
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 2 2 2 3 2 0 0 0 0 0 0.323796 0.593796
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 3 3 2 3 0 0 0 0 0 0.324364 0.564853
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 2 1 2 6 0 0 0 0 0 0.331722 0.629648
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 4 2 1 5 0 0 0 0 0 0.324736 0.591996
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 3 4 1 3 0 0 0 0 0 0.309472 0.534012
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6 0 4 0 4 0 0 0 0 0 0.342603 0.534775
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 2 1 3 5 0 0 0 0 0 0.317495 0.629295
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 0 1 5 1 0 0 0 0 0 0.311605 0.628552
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 3 1 3 2 0 0 0 0 0 0.325108 0.629041
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 6 1 1 0 0 0 0 0 0.325734 0.49726
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 2 2 1 5 0 0 0 0 0 0.331565557729941 0.591428571428572
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 1 2 2 2 2 0 0 0 0 0 0.312153 0.592994
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 1 1 2 5 0 0 0 0 0 0 0.300724070450098 0.592230919765166
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 3 2 0 4 2 0 0 0 0 0 0.325342 0.671272
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 1 2 6 0 0 0 0 0 0.317789 0.629726
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 3 4 4 0 0 0 0 0 0.306341 0.563777
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 6 3 3 0 0 0 0 0 0 0.308004 0.564736
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 1 1 2 0 0 0 0 0 0.335538 0.629022
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 5 1 4 0 0 0 0 0 0.315851 0.509843
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 2 3 2 2 0 0 0 0 0 0.307965 0.558239
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 1 1 3 2 0 0 0 0 0 0 0.303796 0.560352
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 0 3 1 5 0 0 0 0 0 0.313053 0.562524
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 3 2 2 0 0 0 0 0 0.304051 0.562114
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 0 1 2 2 0 0 0 0 0 0.329491 0.628924
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 1 2 4 1 1 0 0 0 0 0 0.316732 0.535499
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 4 4 1 0 0 0 0 0 0 0.31636 0.535147
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 2 1 4 2 0 0 0 0 0 0.30683 0.628513
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 3 1 4 0 0 0 0 0 0.325832 0.561252
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 4 1 0 3 1 0 0 0 0 0 0.315949 0.669843
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 5 3 1 0 0 0 0 0 0.300744 0.513327
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 1 2 4 1 0 0 0 0 0 0.307436 0.593483
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 3 5 3 1 0 0 0 0 0 0.293189823874755 0.510156555772994
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 2 0 5 2 0 0 0 0 0 0.31720156555773 0.670900195694716
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 2 5 1 3 0 0 0 0 0 0.301487 0.516751
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 1 3 2 0 0 0 0 0 0 0.311409 0.562642
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 1 1 2 5 0 0 0 0 0 0 0.300724070450098 0.592230919765166
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 0 5 4 1 0 0 0 0 0 0.306732 0.514266
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 2 5 2 1 0 0 0 0 0 0.297476 0.508904
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1 0 2 1 2 1 0 0 0 0 0 0.326517 0.628924
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 3 1 5 0 0 0 0 0 0 0.302466 0.628513
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 3 5 3 1 0 0 0 0 0 0.293189823874755 0.510156555772994
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 3 3 1 0 0 0 0 0 0.315714 0.561722
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 3 2 0 0 0 0 0 0.334286 0.671194
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 2 1 4 2 0 0 0 0 0 0.308904 0.630274
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 1 5 3 1 0 0 0 0 0 0.298454 0.513425
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 2 5 0 0 0 0 0 0 0.304442 0.594579
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 4 2 0 0 0 0 0 0 0.304286 0.534403
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 3 0 4 0 0 0 0 0 0 0.318317 0.671703
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 0 5 1 2 0 0 0 0 0 0.315832 0.51272
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 2 2 1 2 0 0 0 0 0 0.325127 0.591859
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 2 6 1 2 0 0 0 0 0 0.29638 0.491115
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 1 1 3 0 0 0 0 0 0.345245 0.630215
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 5 1 4 0 0 0 0 0 0 0.329022 0.630411
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 2 1 2 2 0 0 0 0 0 0.321389 0.62865
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 3 1 4 3 0 0 0 0 0 0.31728 0.629217
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 1 3 5 0 0 0 0 0 0 0.296106 0.560196
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 2 3 0 0 0 0 0 0 0.308865 0.593523
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 3 2 2 0 0 0 0 0 0 0.317573 0.594658
