"Gen" "PropellantDoesNotIgnite" "PropellantSnuffsOut" "Blowby_projectile" "Blowby_breech" "NotEnoughPressure" "TooMuchPressure" "FailToInitiatePower" "InsufficientBatterySupply" "MotorDamage" "InadequateTorque" "GEUCommandNotRecieved" "CapacitorNotCharged" "CommandSentEarly" "CommandSentLate" "IgnitePropellant" "SealGas" "GeneratePressure" "InitiateInflightPower" "ModifyAttitude" "ArmWarheadFuze" "SendFireCommand" "Launch" "BallisticFlight" "TerminalEffects" "System" "red_system" "System" "red_system" "des"
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 2 2 1 0 0.20998 0.477984 0.20998
