Gen PropellantDoesNotIgnite PropellantSnuffsOut Blowby_projectile Blowby_breech NotEnoughPressure TooMuchPressure FailToInitiatePower InsufficientBatterySupply MotorDamage InadequateTorque GEUCommandNotRecieved CapacitorNotCharged CommandSentEarly CommandSentLate IgnitePropellant SealGas GeneratePressure InitiateInflightPower ModifyAttitude ArmWarheadFuze SendFireCommand Launch BallisticFlight TerminalEffects System red_system System red_system
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 2 0 0 2 1 2 0 0 0.225381604696673 0.504148727984345
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 2 1 1 2 1 0 0.225538160469667 0.520234833659491
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 3 2 2 0 2 1 0 0 0.226046966731898 0.470332681017612
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 2 2 0 1 1 2 0 0 0.226164383561644 0.497651663405088
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 1 0 1 2 1 0 0.226203522504892 0.519373776908023
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 2 1 1 1 1 1 1 0 0.226360078277886 0.503894324853229
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2 1 1 3 0 0 0 0.227397260273973 0.48665362035225
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 1 1 1 1 0 2 0 0 0 0.227534246575342 0.504637964774951
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 3 2 1 1 0 1 0 0.227847358121331 0.524363992172211
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 2 1 2 1 0 0.228140900195695 0.547455968688846
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 2 2 2 0 0 1 1 0 0 0.228317025440313 0.503816046966732
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 2 0 0 1 1 2 1 0 0.22839530332681 0.499921722113503
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 0 0 1 1 2 0 0 0.228493150684931 0.504031311154599
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 1 2 1 2 0 0 0 0.228512720156556 0.484383561643836
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 2 2 0 1 2 1 0 0.228708414872798 0.499256360078278
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 3 1 2 0 1 2 0 0 0.228845401174168 0.480489236790607
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 1 1 1 0 0 2 1 1 0 0.228982387475538 0.50307240704501
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 1 2 1 2 1 0 0.229001956947162 0.548454011741683
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 2 0 1 0 2 1 0 1 0 0.229295499021526 0.54747553816047
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 1 3 1 2 0 0 0 0 0.229452054794521 0.546164383561644
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 3 1 1 0 0 0.230254403131115 0.49812133072407
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 1 1 2 1 1 0 0 0.230626223091977 0.523659491193738
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 2 2 1 1 1 1 0 0.230665362035225 0.523894324853229
